GroupName,Iteration,TestCaseID,TransactionType,TestCaseDesription,StartDate,EndDate,Status,Description,Screenshot,Quote Number
"URBAN","","HO_Rating_TC15","Approve","Create Dwelling Fire Full Quote","2019/01/16 00:05:02","2019/01/16 00:18:21","FAIL","Error Occurred from Do Action //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')]Expected condition failed: waiting for presence of element located by: By.xpath: //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')] (tried for 700 second(s) with 500 MILLISECONDS interval)
Build info: version: '3.0.1', revision: '1969d75', time: '2016-10-18 09:49:13 -0700'
System info: host: 'IND-MHP3DW73971', ip: '172.17.151.92', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.36.540470 (e522d04694c7ebea4ba8821272dbef4f9b818c91), userDataDir=C:\Users\MRINMA~1\AppData\Local\Temp\scoped_dir13724_32306}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=71.0.3578.98, platform=XP, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: 1b4cf3d9202ab5d72d96f9adca85e9d6","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC15_Approve_20190116000502.jpeg",""
"CloseAndLaunchBrowser","","CloseAndLaunchBrowser","CloseAndLaunchBrowser","CloseAndLaunchBrowser","2019/01/16 00:18:22","2019/01/16 00:18:30","PASS","","",""
"URBAN","","HO_Rating_TC16","Login","Create Dwelling Fire Full Quote","2019/01/16 00:18:30","2019/01/16 00:18:34","PASS","","",""
"URBAN","","HO_Rating_TC16","CreateQuotePolicy","Create Dwelling Fire Full Quote","2019/01/16 00:18:34","2019/01/16 00:18:59","PASS","","",""
"URBAN","","HO_Rating_TC16","ProductInformation","Create Dwelling Fire Full Quote","2019/01/16 00:18:59","2019/01/16 00:21:40","PASS","","",""
"URBAN","","HO_Rating_TC16","PropertyDetails","Create Dwelling Fire Full Quote","2019/01/16 00:21:40","2019/01/16 00:24:10","PASS","","",""
"URBAN","","HO_Rating_TC16","Next","Create Dwelling Fire Full Quote","2019/01/16 00:24:10","2019/01/16 00:24:22","PASS","","",""
"URBAN","","HO_Rating_TC16","CoverageDetails","Create Dwelling Fire Full Quote","2019/01/16 00:24:22","2019/01/16 00:25:35","PASS","","",""
"URBAN","","HO_Rating_TC16","Next","Create Dwelling Fire Full Quote","2019/01/16 00:25:35","2019/01/16 00:25:46","PASS","","",""
"URBAN","","HO_Rating_TC16","OptionalCoverageDetails","Create Dwelling Fire Full Quote","2019/01/16 00:25:46","2019/01/16 00:26:24","PASS","","",""
"URBAN","","HO_Rating_TC16","OptionalCoverageDetails_1","Create Dwelling Fire Full Quote","2019/01/16 00:26:24","2019/01/16 00:27:24","PASS","","",""
"URBAN","","HO_Rating_TC16","OptionalCoverageDetails_2","Create Dwelling Fire Full Quote","2019/01/16 00:27:24","2019/01/16 00:28:17","PASS","","",""
"URBAN","","HO_Rating_TC16","OptionalCoverageDetails_3","Create Dwelling Fire Full Quote","2019/01/16 00:28:17","2019/01/16 00:29:14","PASS","","",""
"URBAN","","HO_Rating_TC16","OptionalCoverageDetails_4","Create Dwelling Fire Full Quote","2019/01/16 00:29:14","2019/01/16 00:30:48","PASS","","",""
"URBAN","","HO_Rating_TC16","OptionalCoverageDetails_5","Create Dwelling Fire Full Quote","2019/01/16 00:30:48","2019/01/16 00:32:21","PASS","","",""
"URBAN","","HO_Rating_TC16","OptionalCoverageDetails_6","Create Dwelling Fire Full Quote","2019/01/16 00:32:21","2019/01/16 00:33:29","PASS","","",""
"URBAN","","HO_Rating_TC16","OptionalCoverageDetails_7","Create Dwelling Fire Full Quote","2019/01/16 00:33:29","2019/01/16 00:34:29","PASS","","",""
"URBAN","","HO_Rating_TC16","Next","Create Dwelling Fire Full Quote","2019/01/16 00:34:29","2019/01/16 00:34:40","PASS","","",""
"","","HO_Rating_TC16","Next","Create Dwelling Fire Full Quote","2019/01/16 00:34:40","2019/01/16 00:34:52","PASS","","",""
"","","HO_Rating_TC16","UnderwritingQuestions","Create Dwelling Fire Full Quote","2019/01/16 00:34:52","2019/01/16 00:35:06","PASS","","",""
"","","HO_Rating_TC16","CalculatePremium","Create Dwelling Fire Full Quote","2019/01/16 00:35:06","2019/01/16 00:35:44","PASS","","",""
"","","HO_Rating_TC16","GetPolicyID","Create Dwelling Fire Full Quote","2019/01/16 00:35:44","2019/01/16 00:36:00","PASS","","",""
"","","HO_Rating_TC16","PremiumSummaryVerification","Create Dwelling Fire Full Quote","2019/01/16 00:36:00","2019/01/16 00:36:19","FAIL","TestCase: HO_Rating_TC16 Tranasction: PremiumSummaryVerification Error: Unknown...","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC16_PremiumSummaryVerification_20190116003600.jpeg",""
"URBAN","","HO_Rating_TC16","Save","Create Dwelling Fire Full Quote","2019/01/16 00:36:20","2019/01/16 00:36:42","PASS","","",""
"URBAN","","HO_Rating_TC16","Approve","Create Dwelling Fire Full Quote","2019/01/16 00:36:42","2019/01/16 00:49:02","FAIL","Error Occurred from Do Action //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')]Expected condition failed: waiting for presence of element located by: By.xpath: //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')] (tried for 700 second(s) with 500 MILLISECONDS interval)
Build info: version: '3.0.1', revision: '1969d75', time: '2016-10-18 09:49:13 -0700'
System info: host: 'IND-MHP3DW73971', ip: '172.17.151.92', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.36.540470 (e522d04694c7ebea4ba8821272dbef4f9b818c91), userDataDir=C:\Users\MRINMA~1\AppData\Local\Temp\scoped_dir13616_16445}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=71.0.3578.98, platform=XP, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: 0c3d63dac51da19e3dbcf473dbc89c79","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC16_Approve_20190116003642.jpeg",""
"CloseAndLaunchBrowser","","CloseAndLaunchBrowser","CloseAndLaunchBrowser","CloseAndLaunchBrowser","2019/01/16 00:49:02","2019/01/16 00:49:11","PASS","","",""
"URBAN","","HO_Rating_TC17","Login","Create Dwelling Fire Full Quote","2019/01/16 00:49:11","2019/01/16 00:49:15","PASS","","",""
"URBAN","","HO_Rating_TC17","CreateQuotePolicy","Create Dwelling Fire Full Quote","2019/01/16 00:49:15","2019/01/16 00:49:40","PASS","","",""
"URBAN","","HO_Rating_TC17","ProductInformation","Create Dwelling Fire Full Quote","2019/01/16 00:49:40","2019/01/16 00:52:13","PASS","","",""
"URBAN","","HO_Rating_TC17","PropertyDetails","Create Dwelling Fire Full Quote","2019/01/16 00:52:13","2019/01/16 00:54:55","PASS","","",""
"URBAN","","HO_Rating_TC17","Next","Create Dwelling Fire Full Quote","2019/01/16 00:54:55","2019/01/16 00:55:06","PASS","","",""
"URBAN","","HO_Rating_TC17","CoverageDetails","Create Dwelling Fire Full Quote","2019/01/16 00:55:06","2019/01/16 00:56:19","PASS","","",""
"URBAN","","HO_Rating_TC17","Next","Create Dwelling Fire Full Quote","2019/01/16 00:56:19","2019/01/16 00:56:31","PASS","","",""
"URBAN","","HO_Rating_TC17","OptionalCoverageDetails","Create Dwelling Fire Full Quote","2019/01/16 00:56:31","2019/01/16 00:57:08","PASS","","",""
"URBAN","","HO_Rating_TC17","OptionalCoverageDetails_1","Create Dwelling Fire Full Quote","2019/01/16 00:57:08","2019/01/16 00:58:08","PASS","","",""
"URBAN","","HO_Rating_TC17","OptionalCoverageDetails_2","Create Dwelling Fire Full Quote","2019/01/16 00:58:08","2019/01/16 00:59:01","PASS","","",""
"URBAN","","HO_Rating_TC17","OptionalCoverageDetails_3","Create Dwelling Fire Full Quote","2019/01/16 00:59:01","2019/01/16 00:59:58","PASS","","",""
"URBAN","","HO_Rating_TC17","OptionalCoverageDetails_4","Create Dwelling Fire Full Quote","2019/01/16 00:59:58","2019/01/16 01:01:33","PASS","","",""
"URBAN","","HO_Rating_TC17","OptionalCoverageDetails_5","Create Dwelling Fire Full Quote","2019/01/16 01:01:33","2019/01/16 01:03:06","PASS","","",""
"URBAN","","HO_Rating_TC17","OptionalCoverageDetails_6","Create Dwelling Fire Full Quote","2019/01/16 01:03:06","2019/01/16 01:04:14","PASS","","",""
"URBAN","","HO_Rating_TC17","OptionalCoverageDetails_7","Create Dwelling Fire Full Quote","2019/01/16 01:04:14","2019/01/16 01:05:13","PASS","","",""
"URBAN","","HO_Rating_TC17","Next","Create Dwelling Fire Full Quote","2019/01/16 01:05:13","2019/01/16 01:05:25","PASS","","",""
"URBAN","","HO_Rating_TC17","Next","Create Dwelling Fire Full Quote","2019/01/16 01:05:25","2019/01/16 01:05:37","PASS","","",""
"URBAN","","HO_Rating_TC17","UnderwritingQuestions","Create Dwelling Fire Full Quote","2019/01/16 01:05:37","2019/01/16 01:05:51","PASS","","",""
"URBAN","","HO_Rating_TC17","CalculatePremium","Create Dwelling Fire Full Quote","2019/01/16 01:05:51","2019/01/16 01:06:28","PASS","","",""
"URBAN","","HO_Rating_TC17","GetPolicyID","Create Dwelling Fire Full Quote","2019/01/16 01:06:28","2019/01/16 01:06:45","PASS","","",""
"URBAN","","HO_Rating_TC17","PremiumSummaryVerification","Create Dwelling Fire Full Quote","2019/01/16 01:06:45","2019/01/16 01:07:04","FAIL","TestCase: HO_Rating_TC17 Tranasction: PremiumSummaryVerification Error: Unknown...","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC17_PremiumSummaryVerification_20190116010645.jpeg",""
"URBAN","","HO_Rating_TC17","Save","Create Dwelling Fire Full Quote","2019/01/16 01:07:04","2019/01/16 01:07:35","PASS","","",""
"URBAN","","HO_Rating_TC17","Approve","Create Dwelling Fire Full Quote","2019/01/16 01:07:36","2019/01/16 01:20:03","FAIL","Error Occurred from Do Action //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')]Expected condition failed: waiting for presence of element located by: By.xpath: //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')] (tried for 700 second(s) with 500 MILLISECONDS interval)
Build info: version: '3.0.1', revision: '1969d75', time: '2016-10-18 09:49:13 -0700'
System info: host: 'IND-MHP3DW73971', ip: '172.17.151.92', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.36.540470 (e522d04694c7ebea4ba8821272dbef4f9b818c91), userDataDir=C:\Users\MRINMA~1\AppData\Local\Temp\scoped_dir9308_11830}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=71.0.3578.98, platform=XP, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: 23feff8034b27ecdb866a7303d935d81","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC17_Approve_20190116010736.jpeg",""
"CloseAndLaunchBrowser","","CloseAndLaunchBrowser","CloseAndLaunchBrowser","CloseAndLaunchBrowser","2019/01/16 01:20:04","2019/01/16 01:20:12","PASS","","",""
"URBAN","","HO_Rating_TC18","Login","Create Dwelling Fire Full Quote","2019/01/16 01:20:12","2019/01/16 01:20:17","PASS","","",""
"URBAN","","HO_Rating_TC18","CreateQuotePolicy","Create Dwelling Fire Full Quote","2019/01/16 01:20:17","2019/01/16 01:20:41","PASS","","",""
"URBAN","","HO_Rating_TC18","ProductInformation","Create Dwelling Fire Full Quote","2019/01/16 01:20:41","2019/01/16 01:23:51","PASS","","",""
"URBAN","","HO_Rating_TC18","PropertyDetails","Create Dwelling Fire Full Quote","2019/01/16 01:23:51","2019/01/16 01:26:10","PASS","","",""
"URBAN","","HO_Rating_TC18","RenovationDetails","Create Dwelling Fire Full Quote","2019/01/16 01:26:10","2019/01/16 01:27:00","PASS","","",""
"URBAN","","HO_Rating_TC18","Next","Create Dwelling Fire Full Quote","2019/01/16 01:27:00","2019/01/16 01:27:12","PASS","","",""
"URBAN","","HO_Rating_TC18","CoverageDetails","Create Dwelling Fire Full Quote","2019/01/16 01:27:12","2019/01/16 01:28:41","PASS","","",""
"URBAN","","HO_Rating_TC18","Next","Create Dwelling Fire Full Quote","2019/01/16 01:28:41","2019/01/16 01:28:53","PASS","","",""
"URBAN","","HO_Rating_TC18","OptionalCoverageDetails","Create Dwelling Fire Full Quote","2019/01/16 01:28:53","2019/01/16 01:29:30","PASS","","",""
"URBAN","","HO_Rating_TC18","Next","Create Dwelling Fire Full Quote","2019/01/16 01:29:30","2019/01/16 01:29:42","PASS","","",""
"URBAN","","HO_Rating_TC18","AdditionalInterests","Create Dwelling Fire Full Quote","2019/01/16 01:29:42","2019/01/16 01:30:12","PASS","","",""
"URBAN","","HO_Rating_TC18","Next","Create Dwelling Fire Full Quote","2019/01/16 01:30:12","2019/01/16 01:30:24","PASS","","",""
"URBAN","","HO_Rating_TC18","UnderwritingQuestions","Create Dwelling Fire Full Quote","2019/01/16 01:30:24","2019/01/16 01:30:38","PASS","","",""
"URBAN","","HO_Rating_TC18","CalculatePremium","Create Dwelling Fire Full Quote","2019/01/16 01:30:38","2019/01/16 01:31:16","PASS","","",""
"URBAN","","HO_Rating_TC18","GetPolicyID","Create Dwelling Fire Full Quote","2019/01/16 01:31:16","2019/01/16 01:31:32","PASS","","",""
"URBAN","","HO_Rating_TC18","PremiumSummaryVerification","Create Dwelling Fire Full Quote","2019/01/16 01:31:32","2019/01/16 01:31:51","FAIL","TestCase: HO_Rating_TC18 Tranasction: PremiumSummaryVerification Error: Unknown...","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC18_PremiumSummaryVerification_20190116013132.jpeg",""
"URBAN","","HO_Rating_TC18","Save","Create Dwelling Fire Full Quote","2019/01/16 01:31:52","2019/01/16 01:32:23","PASS","","",""
"URBAN","","HO_Rating_TC18","Approve","Create Dwelling Fire Full Quote","2019/01/16 01:32:23","2019/01/16 01:44:42","FAIL","Error Occurred from Do Action //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')]Expected condition failed: waiting for presence of element located by: By.xpath: //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')] (tried for 700 second(s) with 500 MILLISECONDS interval)
Build info: version: '3.0.1', revision: '1969d75', time: '2016-10-18 09:49:13 -0700'
System info: host: 'IND-MHP3DW73971', ip: '172.17.151.92', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.36.540470 (e522d04694c7ebea4ba8821272dbef4f9b818c91), userDataDir=C:\Users\MRINMA~1\AppData\Local\Temp\scoped_dir15292_5353}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=71.0.3578.98, platform=XP, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: 9963c260392aaed5d12e427699cb1e60","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC18_Approve_20190116013223.jpeg",""
"CloseAndLaunchBrowser","","CloseAndLaunchBrowser","CloseAndLaunchBrowser","CloseAndLaunchBrowser","2019/01/16 01:44:43","2019/01/16 01:44:51","PASS","","",""
"URBAN","","HO_Rating_TC19","Login","Create Dwelling Fire Full Quote","2019/01/16 01:44:51","2019/01/16 01:44:56","PASS","","",""
"URBAN","","HO_Rating_TC19","CreateQuotePolicy","Create Dwelling Fire Full Quote","2019/01/16 01:44:56","2019/01/16 01:45:20","PASS","","",""
"URBAN","","HO_Rating_TC19","ProductInformation","Create Dwelling Fire Full Quote","2019/01/16 01:45:20","2019/01/16 01:48:29","PASS","","",""
"URBAN","","HO_Rating_TC19","PropertyDetails","Create Dwelling Fire Full Quote","2019/01/16 01:48:29","2019/01/16 01:50:48","PASS","","",""
"URBAN","","HO_Rating_TC19","RenovationDetails","Create Dwelling Fire Full Quote","2019/01/16 01:50:48","2019/01/16 01:51:39","PASS","","",""
"URBAN","","HO_Rating_TC19","Next","Create Dwelling Fire Full Quote","2019/01/16 01:51:39","2019/01/16 01:51:51","PASS","","",""
"URBAN","","HO_Rating_TC19","CoverageDetails","Create Dwelling Fire Full Quote","2019/01/16 01:51:51","2019/01/16 01:53:20","PASS","","",""
"URBAN","","HO_Rating_TC19","Next","Create Dwelling Fire Full Quote","2019/01/16 01:53:20","2019/01/16 01:53:31","PASS","","",""
"URBAN","","HO_Rating_TC19","OptionalCoverageDetails","Create Dwelling Fire Full Quote","2019/01/16 01:53:31","2019/01/16 01:54:09","PASS","","",""
"URBAN","","HO_Rating_TC19","Next","Create Dwelling Fire Full Quote","2019/01/16 01:54:09","2019/01/16 01:54:20","PASS","","",""
"URBAN","","HO_Rating_TC19","AdditionalInterests","Create Dwelling Fire Full Quote","2019/01/16 01:54:20","2019/01/16 01:54:51","PASS","","",""
"URBAN","","HO_Rating_TC19","Next","Create Dwelling Fire Full Quote","2019/01/16 01:54:51","2019/01/16 01:55:02","PASS","","",""
"URBAN","","HO_Rating_TC19","UnderwritingQuestions","Create Dwelling Fire Full Quote","2019/01/16 01:55:02","2019/01/16 01:55:17","PASS","","",""
"URBAN","","HO_Rating_TC19","CalculatePremium","Create Dwelling Fire Full Quote","2019/01/16 01:55:17","2019/01/16 01:55:54","PASS","","",""
"URBAN","","HO_Rating_TC19","GetPolicyID","Create Dwelling Fire Full Quote","2019/01/16 01:55:54","2019/01/16 01:56:10","PASS","","",""
"URBAN","","HO_Rating_TC19","PremiumSummaryVerification","Create Dwelling Fire Full Quote","2019/01/16 01:56:10","2019/01/16 01:56:29","FAIL","TestCase: HO_Rating_TC19 Tranasction: PremiumSummaryVerification Error: Unknown...","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC19_PremiumSummaryVerification_20190116015610.jpeg",""
"URBAN","","HO_Rating_TC19","Save","Create Dwelling Fire Full Quote","2019/01/16 01:56:30","2019/01/16 01:57:01","PASS","","",""
"URBAN","","HO_Rating_TC19","Approve","Create Dwelling Fire Full Quote","2019/01/16 01:57:01","2019/01/16 02:09:20","FAIL","Error Occurred from Do Action //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')]Expected condition failed: waiting for presence of element located by: By.xpath: //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')] (tried for 700 second(s) with 500 MILLISECONDS interval)
Build info: version: '3.0.1', revision: '1969d75', time: '2016-10-18 09:49:13 -0700'
System info: host: 'IND-MHP3DW73971', ip: '172.17.151.92', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.36.540470 (e522d04694c7ebea4ba8821272dbef4f9b818c91), userDataDir=C:\Users\MRINMA~1\AppData\Local\Temp\scoped_dir14940_17207}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=71.0.3578.98, platform=XP, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: 608f39090bb021f4899f4ddef9a77a69","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC19_Approve_20190116015701.jpeg",""
"CloseAndLaunchBrowser","","CloseAndLaunchBrowser","CloseAndLaunchBrowser","CloseAndLaunchBrowser","2019/01/16 02:09:21","2019/01/16 02:09:32","PASS","","",""
"URBAN","","HO_Rating_TC20","Login","Create Dwelling Fire Full Quote","2019/01/16 02:09:32","2019/01/16 02:09:37","PASS","","",""
"URBAN","","HO_Rating_TC20","CreateQuotePolicy","Create Dwelling Fire Full Quote","2019/01/16 02:09:37","2019/01/16 02:10:01","PASS","","",""
"URBAN","","HO_Rating_TC20","ProductInformation","Create Dwelling Fire Full Quote","2019/01/16 02:10:01","2019/01/16 02:13:10","PASS","","",""
"URBAN","","HO_Rating_TC20","PropertyDetails","Create Dwelling Fire Full Quote","2019/01/16 02:13:10","2019/01/16 02:15:30","PASS","","",""
"URBAN","","HO_Rating_TC20","RenovationDetails","Create Dwelling Fire Full Quote","2019/01/16 02:15:30","2019/01/16 02:16:20","PASS","","",""
"URBAN","","HO_Rating_TC20","Next","Create Dwelling Fire Full Quote","2019/01/16 02:16:20","2019/01/16 02:16:32","PASS","","",""
"URBAN","","HO_Rating_TC20","CoverageDetails","Create Dwelling Fire Full Quote","2019/01/16 02:16:32","2019/01/16 02:18:01","PASS","","",""
"URBAN","","HO_Rating_TC20","Next","Create Dwelling Fire Full Quote","2019/01/16 02:18:01","2019/01/16 02:18:13","PASS","","",""
"URBAN","","HO_Rating_TC20","OptionalCoverageDetails","Create Dwelling Fire Full Quote","2019/01/16 02:18:13","2019/01/16 02:18:50","PASS","","",""
"URBAN","","HO_Rating_TC20","Next","Create Dwelling Fire Full Quote","2019/01/16 02:18:50","2019/01/16 02:19:02","PASS","","",""
"URBAN","","HO_Rating_TC20","AdditionalInterests","Create Dwelling Fire Full Quote","2019/01/16 02:19:02","2019/01/16 02:19:32","PASS","","",""
"URBAN","","HO_Rating_TC20","Next","Create Dwelling Fire Full Quote","2019/01/16 02:19:32","2019/01/16 02:19:44","PASS","","",""
"URBAN","","HO_Rating_TC20","UnderwritingQuestions","Create Dwelling Fire Full Quote","2019/01/16 02:19:44","2019/01/16 02:19:58","PASS","","",""
"URBAN","","HO_Rating_TC20","CalculatePremium","Create Dwelling Fire Full Quote","2019/01/16 02:19:58","2019/01/16 02:20:36","PASS","","",""
"URBAN","","HO_Rating_TC20","GetPolicyID","Create Dwelling Fire Full Quote","2019/01/16 02:20:36","2019/01/16 02:20:52","PASS","","",""
"URBAN","","HO_Rating_TC20","PremiumSummaryVerification","Create Dwelling Fire Full Quote","2019/01/16 02:20:52","2019/01/16 02:21:11","FAIL","TestCase: HO_Rating_TC20 Tranasction: PremiumSummaryVerification Error: Unknown...","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC20_PremiumSummaryVerification_20190116022052.jpeg",""
"URBAN","","HO_Rating_TC20","Save","Create Dwelling Fire Full Quote","2019/01/16 02:21:12","2019/01/16 02:21:43","PASS","","",""
"URBAN","","HO_Rating_TC20","Approve","Create Dwelling Fire Full Quote","2019/01/16 02:21:43","2019/01/16 02:34:02","FAIL","Error Occurred from Do Action //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')]Expected condition failed: waiting for presence of element located by: By.xpath: //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')] (tried for 700 second(s) with 500 MILLISECONDS interval)
Build info: version: '3.0.1', revision: '1969d75', time: '2016-10-18 09:49:13 -0700'
System info: host: 'IND-MHP3DW73971', ip: '172.17.151.92', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.36.540470 (e522d04694c7ebea4ba8821272dbef4f9b818c91), userDataDir=C:\Users\MRINMA~1\AppData\Local\Temp\scoped_dir14916_15157}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=71.0.3578.98, platform=XP, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: 2609ca43a3422d06c4cdeaa1296ef0ed","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC20_Approve_20190116022143.jpeg",""
"CloseAndLaunchBrowser","","CloseAndLaunchBrowser","CloseAndLaunchBrowser","CloseAndLaunchBrowser","2019/01/16 02:34:03","2019/01/16 02:34:13","PASS","","",""
"URBAN","","HO_Rating_TC21","Login","Create Dwelling Fire Full Quote","2019/01/16 02:34:13","2019/01/16 02:34:17","PASS","","",""
"URBAN","","HO_Rating_TC21","CreateQuotePolicy","Create Dwelling Fire Full Quote","2019/01/16 02:34:17","2019/01/16 02:34:42","PASS","","",""
"URBAN","","HO_Rating_TC21","ProductInformation","Create Dwelling Fire Full Quote","2019/01/16 02:34:42","2019/01/16 02:37:51","PASS","","",""
"URBAN","","HO_Rating_TC21","PropertyDetails","Create Dwelling Fire Full Quote","2019/01/16 02:37:51","2019/01/16 02:40:10","PASS","","",""
"URBAN","","HO_Rating_TC21","RenovationDetails","Create Dwelling Fire Full Quote","2019/01/16 02:40:10","2019/01/16 02:41:00","PASS","","",""
"URBAN","","HO_Rating_TC21","Next","Create Dwelling Fire Full Quote","2019/01/16 02:41:00","2019/01/16 02:41:12","PASS","","",""
"URBAN","","HO_Rating_TC21","CoverageDetails","Create Dwelling Fire Full Quote","2019/01/16 02:41:12","2019/01/16 02:42:41","PASS","","",""
"URBAN","","HO_Rating_TC21","Next","Create Dwelling Fire Full Quote","2019/01/16 02:42:41","2019/01/16 02:42:53","PASS","","",""
"URBAN","","HO_Rating_TC21","OptionalCoverageDetails","Create Dwelling Fire Full Quote","2019/01/16 02:42:53","2019/01/16 02:43:30","PASS","","",""
